reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90
24;2020-09-08;20;20;40;456;376;833;49
24;2020-09-08;17;14;31;436;358;794;59
24;2020-09-08;8;9;17;292;239;532;69
24;2020-09-08;7;0;7;175;157;332;79
24;2020-09-08;3;2;5;125;102;227;89
24;2020-09-08;0;0;0;77;27;104;90
24;2020-09-08;118;133;251;3357;2864;6258;0
27;2020-09-08;5;13;19;455;480;942;09
27;2020-09-08;18;19;37;384;412;799;19
27;2020-09-08;25;33;58;621;477;1098;29
27;2020-09-08;22;22;44;614;435;1049;39
27;2020-09-08;16;17;33;475;317;792;49
27;2020-09-08;14;11;25;481;304;785;59
27;2020-09-08;8;7;15;323;294;617;69
27;2020-09-08;3;5;8;231;247;478;79
27;2020-09-08;8;0;8;177;123;300;89
27;2020-09-08;2;1;3;89;33;122;90
27;2020-09-08;122;128;251;3851;3128;6989;0
28;2020-09-08;5;6;12;408;474;908;09
28;2020-09-08;16;26;43;493;485;1001;19
28;2020-09-08;43;33;76;752;503;1255;29
28;2020-09-08;19;21;40;679;457;1137;39
28;2020-09-08;21;19;40;509;392;901;49
28;2020-09-08;14;22;36;434;310;744;59
28;2020-09-08;9;16;25;335;341;678;69
28;2020-09-08;2;6;8;213;194;407;79
28;2020-09-08;1;4;5;168;101;269;89
28;2020-09-08;3;1;4;93;36;129;90
28;2020-09-08;133;154;289;4084;3293;7429;0
32;2020-09-08;28;32;61;1506;1568;3088;09
32;2020-09-08;108;103;215;1645;1726;3387;19
32;2020-09-08;182;195;378;2082;1598;3702;29
32;2020-09-08;72;69;144;2029;1475;3529;39
32;2020-09-08;65;65;132;1592;1191;2793;49
32;2020-09-08;62;52;114;1185;862;2055;59
32;2020-09-08;33;22;55;743;626;1374;69
32;2020-09-08;19;10;29;457;404;864;79
32;2020-09-08;7;7;14;261;169;430;89
32;2020-09-08;2;1;3;136;31;168;90
32;2020-09-08;578;556;1145;11637;9650;21391;0
44;2020-09-08;13;11;25;1047;1241;2318;09
44;2020-09-08;34;25;59;946;947;1900;19
44;2020-09-08;50;50;100;1345;1120;2466;29
44;2020-09-08;28;29;57;1471;1103;2575;39
44;2020-09-08;22;23;45;1081;805;1888;49
44;2020-09-08;25;18;43;942;705;1647;59
44;2020-09-08;10;8;18;756;633;1393;69
44;2020-09-08;10;10;20;492;466;961;79
44;2020-09-08;3;4;7;415;240;660;89
44;2020-09-08;1;0;1;219;44;265;90
44;2020-09-08;196;178;375;8714;7304;16074;0
52;2020-09-08;20;9;32;491;502;1051;09
52;2020-09-08;27;22;51;650;621;1304;19
52;2020-09-08;42;52;94;819;716;1537;29
52;2020-09-08;26;25;51;947;624;1573;39
52;2020-09-08;26;14;40;702;555;1258;49
52;2020-09-08;22;12;34;526;432;959;59
52;2020-09-08;5;8;13;379;359;738;69
52;2020-09-08;6;8;14;291;291;582;79
52;2020-09-08;5;5;10;247;165;412;89
52;2020-09-08;0;2;2;156;48;204;90
52;2020-09-08;179;157;341;5208;4313;9618;0
53;2020-09-08;3;6;9;576;661;1294;09
53;2020-09-08;19;15;34;486;529;1042;19
53;2020-09-08;50;52;102;804;588;1395;29
53;2020-09-08;18;22;40;682;560;1243;39
53;2020-09-08;12;14;26;508;452;960;49
53;2020-09-08;7;12;19;364;287;651;59
53;2020-09-08;8;8;16;292;266;558;69
53;2020-09-08;2;3;5;191;159;350;79
53;2020-09-08;1;4;5;113;89;202;89
53;2020-09-08;0;0;0;60;11;71;90
53;2020-09-08;120;136;256;4076;3603;7767;0
75;2020-09-08;22;20;42;761;878;1699;09
75;2020-09-08;48;50;98;838;883;1742;19
75;2020-09-08;113;108;221;1463;1202;2667;29
75;2020-09-08;50;52;103;1370;1072;2443;39
75;2020-09-08;50;47;97;1106;942;2049;49
75;2020-09-08;65;36;101;974;702;1676;59
75;2020-09-08;24;19;43;593;496;1090;69
75;2020-09-08;10;13;23;357;352;709;79
75;2020-09-08;10;7;17;260;182;442;89
75;2020-09-08;11;1;12;142;58;200;90
75;2020-09-08;403;353;757;7865;6767;14718;0
76;2020-09-08;17;26;44;806;881;1759;09
76;2020-09-08;77;86;165;947;989;1973;19
76;2020-09-08;129;135;264;1713;1336;3051;29
76;2020-09-08;82;72;154;1691;1224;2917;39
76;2020-09-08;53;57;110;1333;1007;2342;49
76;2020-09-08;56;48;105;1182;906;2089;59
76;2020-09-08;32;31;63;800;697;1498;69
76;2020-09-08;19;13;32;528;467;995;79
76;2020-09-08;20;11;31;336;221;557;89
76;2020-09-08;12;4;16;173;68;241;90
76;2020-09-08;498;483;985;9516;7800;17433;0
84;2020-09-08;49;29;79;1227;1392;2639;09
84;2020-09-08;99;105;205;1178;1369;2554;19
84;2020-09-08;198;260;458;2237;1815;4058;29
84;2020-09-08;108;93;201;2127;1560;3690;39
84;2020-09-08;97;83;180;1622;1236;2859;49
84;2020-09-08;84;95;179;1352;1070;2422;59
84;2020-09-08;32;47;79;845;708;1554;69
84;2020-09-08;25;14;39;598;529;1128;79
84;2020-09-08;23;14;37;416;301;718;89
84;2020-09-08;21;4;25;306;88;394;90
84;2020-09-08;736;744;1482;11913;10071;22024;0
93;2020-09-08;32;27;61;721;773;1510;09
93;2020-09-08;66;94;160;819;962;1786;19
93;2020-09-08;149;134;283;1543;1193;2742;29
93;2020-09-08;123;86;209;1740;1204;2948;39
93;2020-09-08;113;82;195;1434;1054;2490;49
93;2020-09-08;96;72;168;1417;976;2394;59
93;2020-09-08;69;47;116;898;753;1652;69
93;2020-09-08;30;28;58;624;556;1181;79
93;2020-09-08;17;13;30;437;287;724;89
93;2020-09-08;13;2;15;216;57;274;90
93;2020-09-08;708;585;1295;9857;7818;17712;0
94;2020-09-08;2;1;3;42;37;82;09
94;2020-09-08;6;0;6;53;57;110;19
94;2020-09-08;8;5;13;136;115;251;29
94;2020-09-08;5;3;8;137;111;248;39
94;2020-09-08;3;2;5;140;95;235;49
94;2020-09-08;1;3;4;129;107;236;59
94;2020-09-08;2;4;6;97;91;188;69
94;2020-09-08;0;0;0;65;57;122;79
94;2020-09-08;0;1;1;30;26;56;89
94;2020-09-08;0;0;0;19;2;21;90
94;2020-09-08;27;19;46;848;700;1551;0
01;2020-09-09;2;3;5;13;8;21;09
01;2020-09-09;9;3;12;47;38;86;19
01;2020-09-09;11;13;24;66;43;109;29
01;2020-09-09;9;15;24;73;73;146;39
01;2020-09-09;22;13;35;105;69;174;49
01;2020-09-09;16;14;30;107;79;186;59
01;2020-09-09;11;18;29;68;60;128;69
01;2020-09-09;6;6;12;24;21;45;79
01;2020-09-09;0;2;2;8;5;13;89
01;2020-09-09;1;0;1;3;0;3;90
01;2020-09-09;87;87;174;514;396;911;0
02;2020-09-09;0;1;1;32;23;57;09
02;2020-09-09;2;1;3;38;34;73;19
02;2020-09-09;3;2;5;44;38;82;29
02;2020-09-09;3;3;7;60;45;106;39
02;2020-09-09;4;3;7;66;32;98;49
02;2020-09-09;4;3;7;77;59;136;59
02;2020-09-09;0;1;1;41;34;75;69
02;2020-09-09;2;0;2;14;10;24;79
02;2020-09-09;0;0;0;1;1;2;89
02;2020-09-09;0;0;0;0;0;0;90
02;2020-09-09;18;14;33;373;276;653;0
03;2020-09-09;2;1;4;16;22;40;09
03;2020-09-09;2;6;10;52;43;100;19
03;2020-09-09;1;3;4;69;52;122;29
03;2020-09-09;5;5;10;76;48;125;39
03;2020-09-09;2;1;3;50;40;92;49
03;2020-09-09;3;1;4;39;35;74;59
03;2020-09-09;2;0;2;29;20;49;69
03;2020-09-09;0;0;0;13;4;17;79
03;2020-09-09;0;0;0;5;2;7;89
03;2020-09-09;0;0;0;1;0;1;90
03;2020-09-09;17;17;37;350;266;627;0
04;2020-09-09;2;3;5;128;116;244;09
04;2020-09-09;9;16;25;224;241;466;19
04;2020-09-09;12;8;20;219;142;363;29
04;2020-09-09;5;5;10;221;148;369;39
04;2020-09-09;16;8;24;185;147;334;49
04;2020-09-09;8;9;17;163;151;315;59
04;2020-09-09;7;9;16;104;108;212;69
04;2020-09-09;1;2;3;40;40;81;79
04;2020-09-09;0;0;0;17;11;28;89
04;2020-09-09;0;0;0;6;4;10;90
04;2020-09-09;60;60;120;1307;1108;2422;0
05;2020-09-09;0;0;0;0;0;0;09
05;2020-09-09;0;0;0;0;1;1;19
05;2020-09-09;0;0;0;0;0;0;29
05;2020-09-09;0;0;0;1;0;1;39
05;2020-09-09;0;0;0;1;2;3;49
05;2020-09-09;0;0;0;0;1;1;59
05;2020-09-09;0;0;0;1;1;2;69
05;2020-09-09;0;0;0;0;0;0;79
05;2020-09-09;0;0;0;0;0;0;89
05;2020-09-09;0;0;0;0;0;0;90
05;2020-09-09;0;0;0;3;5;8;0
06;2020-09-09;0;0;0;3;2;6;09
06;2020-09-09;1;1;2;24;13;37;19
06;2020-09-09;4;4;8;31;42;73;29
06;2020-09-09;2;0;2;24;19;43;39
06;2020-09-09;1;1;2;13;16;29;49
06;2020-09-09;0;1;1;10;11;21;59
06;2020-09-09;0;0;0;4;11;15;69
06;2020-09-09;0;0;0;0;1;1;79
06;2020-09-09;0;0;0;0;1;1;89
06;2020-09-09;0;0;0;0;0;0;90
06;2020-09-09;8;7;15;109;116;226;0
07;2020-09-09;0;0;0;0;0;0;09
07;2020-09-09;0;0;0;4;0;4;19
07;2020-09-09;0;0;0;2;0;2;29
07;2020-09-09;0;0;0;3;2;5;39
07;2020-09-09;0;0;0;4;6;10;49
07;2020-09-09;0;0;0;2;2;4;59
07;2020-09-09;0;0;0;1;1;2;69
07;2020-09-09;0;0;0;0;1;1;79
07;2020-09-09;0;0;0;0;0;0;89
07;2020-09-09;0;0;0;0;0;0;90
07;2020-09-09;0;0;0;16;12;28;0
08;2020-09-09;0;0;0;0;0;0;09
08;2020-09-09;0;0;0;1;0;1;19
08;2020-09-09;1;0;1;1;5;6;29
08;2020-09-09;2;2;4;6;2;8;39
08;2020-09-09;2;0;2;5;3;8;49
08;2020-09-09;0;1;1;4;4;8;59
08;2020-09-09;0;1;1;0;1;1;69
08;2020-09-09;0;1;1;0;1;1;79
08;2020-09-09;1;0;1;2;0;2;89
08;2020-09-09;0;0;0;0;0;0;90
08;2020-09-09;6;5;11;19;16;35;0
11;2020-09-09;42;45;91;1123;1172;2369;09
11;2020-09-09;124;105;237;1403;1270;2732;19
11;2020-09-09;372;343;716;3782;2785;6584;29
11;2020-09-09;217;216;434;3230;2633;5876;39
11;2020-09-09;126;167;294;2306;2041;4350;49
11;2020-09-09;134;98;232;2012;1597;3615;59
11;2020-09-09;63;64;128;1248;1150;2409;69
11;2020-09-09;22;23;45;610;576;1187;79
11;2020-09-09;13;19;32;374;296;670;89
11;2020-09-09;8;7;15;201;92;293;90
11;2020-09-09;1121;1088;2227;16297;13628;30113;0
24;2020-09-09;7;4;12;259;236;522;09
24;2020-09-09;12;15;28;375;372;766;19
24;2020-09-09;22;19;41;495;380;875;29
24;2020-09-09;14;21;35;511;438;949;39
24;2020-09-09;20;7;27;408;359;767;49
24;2020-09-09;10;7;17;358;240;598;59
24;2020-09-09;5;3;8;226;196;422;69
24;2020-09-09;4;3;7;167;134;301;79
24;2020-09-09;3;3;6;120;77;197;89
24;2020-09-09;0;0;0;95;25;120;90
24;2020-09-09;97;82;181;3014;2459;5519;0
27;2020-09-09;5;6;11;421;510;947;09
27;2020-09-09;13;14;28;514;511;1042;19
27;2020-09-09;19;21;40;614;471;1085;29
27;2020-09-09;15;19;34;657;474;1131;39
27;2020-09-09;15;14;29;499;401;900;49
27;2020-09-09;13;15;28;453;338;791;59
27;2020-09-09;3;8;11;298;260;558;69
27;2020-09-09;5;3;8;212;213;425;79
27;2020-09-09;2;0;2;151;99;250;89
27;2020-09-09;2;0;2;72;27;99;90
27;2020-09-09;92;100;193;3892;3304;7229;0
28;2020-09-09;7;11;18;349;390;757;09
28;2020-09-09;22;23;45;551;488;1060;19
28;2020-09-09;43;29;72;722;458;1180;29
28;2020-09-09;23;20;43;664;505;1170;39
28;2020-09-09;22;16;39;481;385;868;49
28;2020-09-09;20;8;28;367;289;657;59
28;2020-09-09;14;10;24;257;247;504;69
28;2020-09-09;3;3;6;163;145;308;79
28;2020-09-09;4;3;7;131;65;196;89
28;2020-09-09;2;0;2;63;17;80;90
28;2020-09-09;160;123;284;3748;2989;6780;0
32;2020-09-09;18;14;32;1049;1219;2294;09
32;2020-09-09;90;86;178;1804;1712;3537;19
32;2020-09-09;162;152;315;2040;1581;3637;29
32;2020-09-09;59;64;124;1829;1431;3266;39
32;2020-09-09;77;68;148;1535;1117;2661;49
32;2020-09-09;78;50;129;1064;927;1997;59
32;2020-09-09;30;25;56;648;577;1228;69
32;2020-09-09;19;19;38;420;390;813;79
32;2020-09-09;2;2;4;221;177;399;89
32;2020-09-09;3;2;5;92;29;121;90
32;2020-09-09;538;482;1029;10703;9161;19956;0
44;2020-09-09;6;9;15;948;982;1962;09
44;2020-09-09;32;33;65;1269;1104;2397;19
44;2020-09-09;64;62;126;1682;1281;2964;29
44;2020-09-09;31;19;50;1539;1199;2741;39
44;2020-09-09;22;20;42;1045;844;1889;49
44;2020-09-09;20;17;38;996;693;1694;59
44;2020-09-09;12;12;24;699;619;1319;69
44;2020-09-09;8;4;12;435;434;870;79
44;2020-09-09;4;2;6;345;210;560;89
44;2020-09-09;2;0;2;228;49;277;90
44;2020-09-09;202;178;381;9187;7418;16677;0
52;2020-09-09;17;6;24;471;502;1011;09
52;2020-09-09;34;36;72;881;793;1716;19
52;2020-09-09;50;62;112;1010;859;1872;29
52;2020-09-09;29;26;55;990;816;1808;39
52;2020-09-09;25;15;40;803;570;1374;49
52;2020-09-09;20;11;31;569;471;1042;59
52;2020-09-09;7;14;21;375;346;721;69
52;2020-09-09;4;7;11;267;241;508;79
52;2020-09-09;4;3;7;217;124;342;89
52;2020-09-09;1;1;2;133;40;173;90
52;2020-09-09;191;181;375;5716;4762;10567;0
53;2020-09-09;5;7;12;425;474;906;09
53;2020-09-09;33;38;72;506;564;1084;19
53;2020-09-09;40;48;89;694;541;1240;29
53;2020-09-09;12;21;33;673;514;1188;39
53;2020-09-09;9;24;33;454;391;845;49
53;2020-09-09;14;14;28;395;319;714;59
53;2020-09-09;7;6;13;258;223;481;69
53;2020-09-09;5;2;7;154;140;294;79
53;2020-09-09;1;6;7;96;89;185;89
53;2020-09-09;4;0;4;41;18;60;90
53;2020-09-09;130;166;298;3697;3273;6998;0
75;2020-09-09;12;16;28;725;784;1550;09
75;2020-09-09;46;58;105;953;1041;2018;19
75;2020-09-09;82;112;194;1300;1064;2367;29
75;2020-09-09;53;49;102;1379;1077;2459;39
75;2020-09-09;58;51;109;1106;890;1997;49
75;2020-09-09;31;41;72;923;733;1657;59
75;2020-09-09;16;21;37;573;516;1089;69
75;2020-09-09;18;8;26;296;314;610;79
75;2020-09-09;11;8;19;303;180;484;89
75;2020-09-09;13;7;20;201;61;262;90
75;2020-09-09;340;371;712;7760;6664;14498;0
76;2020-09-09;23;19;42;748;786;1598;09
76;2020-09-09;65;95;160;1041;1109;2207;19
76;2020-09-09;114;128;242;1548;1284;2840;29
76;2020-09-09;71;51;122;1479;1115;2598;39
76;2020-09-09;61;53;114;1227;934;2168;49
76;2020-09-09;49;43;92;1122;765;1894;59
76;2020-09-09;22;27;49;629;548;1178;69
76;2020-09-09;21;22;43;461;427;888;79
76;2020-09-09;17;11;28;411;238;650;89
76;2020-09-09;26;6;32;341;78;419;90
76;2020-09-09;470;455;925;9018;7291;16458;0
84;2020-09-09;29;37;67;1055;1171;2248;09
84;2020-09-09;83;98;182;1278;1335;2622;19
84;2020-09-09;183;198;385;1976;1651;3643;29
84;2020-09-09;83;93;176;1826;1525;3354;39
84;2020-09-09;80;73;154;1366;1108;2482;49
84;2020-09-09;74;64;138;1150;890;2041;59
84;2020-09-09;37;29;66;748;618;1367;69
84;2020-09-09;25;23;48;450;413;863;79
84;2020-09-09;24;18;42;349;220;569;89
84;2020-09-09;19;4;23;246;67;313;90
84;2020-09-09;638;637;1282;10445;9000;19506;0
93;2020-09-09;27;38;71;643;750;1409;09
93;2020-09-09;89;90;180;973;979;1960;19
93;2020-09-09;152;135;287;1437;1094;2532;29
93;2020-09-09;116;84;200;1586;1140;2727;39
93;2020-09-09;101;75;176;1309;1001;2315;49
93;2020-09-09;93;93;186;1214;875;2092;59
93;2020-09-09;59;51;110;776;696;1472;69
93;2020-09-09;29;42;71;475;466;942;79
93;2020-09-09;28;19;47;322;225;547;89
93;2020-09-09;17;5;22;188;63;251;90
93;2020-09-09;711;632;1350;8926;7291;16252;0
94;2020-09-09;0;0;0;30;38;71;09
94;2020-09-09;5;7;12;77;58;140;19
94;2020-09-09;9;6;15;163;110;273;29
94;2020-09-09;5;2;7;142;101;243;39
94;2020-09-09;4;1;5;97;74;171;49
94;2020-09-09;2;2;4;119;92;211;59
94;2020-09-09;1;2;3;63;69;132;69
94;2020-09-09;3;1;4;40;49;89;79
94;2020-09-09;0;1;1;17;21;38;89
94;2020-09-09;0;0;0;4;2;6;90
94;2020-09-09;29;22;51;752;614;1374;0
01;2020-09-10;0;0;0;6;5;11;09
01;2020-09-10;8;8;16;30;30;60;19
01;2020-09-10;8;6;14;48;43;91;29
01;2020-09-10;16;8;24;73;47;120;39
01;2020-09-10;19;18;37;78;46;124;49
01;2020-09-10;10;8;18;85;57;142;59
01;2020-09-10;16;14;30;66;50;116;69
01;2020-09-10;4;3;7;21;18;39;79
01;2020-09-10;0;1;1;1;4;5;89
01;2020-09-10;0;1;1;2;1;3;90
01;2020-09-10;81;67;148;410;301;711;0
02;2020-09-10;2;0;2;30;26;56;09
02;2020-09-10;2;3;5;51;52;103;19
02;2020-09-10;6;6;12;43;43;87;29
02;2020-09-10;4;2;6;70;41;111;39
02;2020-09-10;0;3;3;70;46;116;49
02;2020-09-10;5;3;8;87;51;138;59
02;2020-09-10;1;3;4;49;47;96;69
02;2020-09-10;1;0;1;20;13;33;79
02;2020-09-10;0;0;0;10;6;16;89
02;2020-09-10;0;0;0;10;3;13;90
02;2020-09-10;21;20;41;440;328;769;0
03;2020-09-10;1;0;1;25;28;55;09
03;2020-09-10;4;4;8;46;39;85;19
03;2020-09-10;4;3;8;48;29;78;29
03;2020-09-10;7;2;9;59;46;105;39
03;2020-09-10;7;1;8;46;37;83;49
03;2020-09-10;1;2;3;18;33;52;59
03;2020-09-10;1;2;3;25;18;43;69
03;2020-09-10;0;0;0;6;11;17;79
03;2020-09-10;0;0;0;0;1;1;89
03;2020-09-10;0;0;0;1;0;1;90
03;2020-09-10;25;14;40;274;243;521;0
04;2020-09-10;8;2;10;108;95;204;09
04;2020-09-10;10;8;18;207;199;406;19
04;2020-09-10;9;7;16;163;127;290;29
04;2020-09-10;7;8;15;210;118;328;39
04;2020-09-10;5;4;9;172;120;292;49
04;2020-09-10;8;4;12;148;124;273;59
04;2020-09-10;4;3;7;77;89;166;69
04;2020-09-10;1;1;2;43;36;79;79
04;2020-09-10;1;1;2;30;10;40;89
04;2020-09-10;1;0;1;9;2;11;90
04;2020-09-10;54;38;92;1167;920;2089;0
05;2020-09-10;0;0;0;0;0;0;09
05;2020-09-10;0;0;0;0;0;0;19
05;2020-09-10;0;0;0;0;0;0;29
05;2020-09-10;0;0;0;1;0;1;39
05;2020-09-10;0;0;0;0;0;0;49
05;2020-09-10;0;0;0;0;1;1;59
05;2020-09-10;0;0;0;0;0;0;69
05;2020-09-10;0;0;0;0;0;0;79
05;2020-09-10;0;0;0;0;0;0;89
05;2020-09-10;0;0;0;0;0;0;90
05;2020-09-10;0;0;0;1;1;2;0
06;2020-09-10;0;0;0;2;4;6;09
06;2020-09-10;1;0;1;24;17;42;19
06;2020-09-10;7;4;11;38;35;73;29
06;2020-09-10;0;1;1;31;26;57;39
06;2020-09-10;1;0;1;25;21;46;49
06;2020-09-10;3;0;3;20;14;34;59
06;2020-09-10;0;0;0;6;8;14;69
06;2020-09-10;1;0;1;2;0;2;79
06;2020-09-10;0;0;0;1;0;1;89
06;2020-09-10;0;0;0;0;1;1;90
06;2020-09-10;13;5;18;149;126;277;0
07;2020-09-10;0;0;0;0;0;0;09
07;2020-09-10;0;0;0;1;0;1;19
07;2020-09-10;0;0;0;1;0;1;29
07;2020-09-10;0;0;0;1;3;4;39
07;2020-09-10;1;0;1;3;1;4;49
07;2020-09-10;0;0;0;1;2;3;59
07;2020-09-10;0;0;0;1;0;1;69
07;2020-09-10;0;0;0;0;0;0;79
07;2020-09-10;0;0;0;0;0;0;89
07;2020-09-10;0;0;0;0;0;0;90
07;2020-09-10;1;0;1;8;6;14;0
08;2020-09-10;0;0;0;0;0;0;09
08;2020-09-10;0;0;0;2;0;2;19
08;2020-09-10;1;1;2;2;1;3;29
08;2020-09-10;1;1;2;6;3;9;39
08;2020-09-10;1;1;2;3;6;9;49
08;2020-09-10;0;4;4;3;6;9;59
08;2020-09-10;2;4;6;8;8;17;69
08;2020-09-10;0;0;0;2;3;5;79
08;2020-09-10;0;0;0;0;0;0;89
08;2020-09-10;1;0;1;1;0;1;90
08;2020-09-10;6;11;17;27;27;55;0
11;2020-09-10;39;45;87;1112;1189;2380;09
11;2020-09-10;142;139;285;1468;1311;2834;19
11;2020-09-10;339;317;657;3387;2512;5914;29
11;2020-09-10;206;206;412;3144;2495;5650;39
11;2020-09-10;155;110;265;2377;1767;4149;49
11;2020-09-10;126;102;231;1771;1508;3283;59
11;2020-09-10;69;77;146;1262;1161;2429;69
11;2020-09-10;24;30;54;542;553;1097;79
11;2020-09-10;13;14;27;374;267;642;89
11;2020-09-10;10;3;13;188;49;237;90
11;2020-09-10;1123;1043;2177;15631;12826;28636;0
24;2020-09-10;2;3;6;222;249;496;09
24;2020-09-10;14;12;26;393;325;738;19
24;2020-09-10;33;30;63;607;431;1039;29
24;2020-09-10;18;13;31;611;430;1042;39
24;2020-09-10;16;18;34;507;370;877;49
24;2020-09-10;8;12;20;389;259;649;59
24;2020-09-10;8;9;17;228;208;436;69
24;2020-09-10;2;4;6;152;164;316;79
24;2020-09-10;3;1;4;156;99;255;89
24;2020-09-10;1;1;2;112;24;138;90
24;2020-09-10;105;103;209;3378;2559;5987;0
27;2020-09-10;11;7;18;543;572;1124;09
27;2020-09-10;18;18;36;601;649;1259;19
27;2020-09-10;33;42;75;688;553;1241;29
27;2020-09-10;15;16;31;757;537;1294;39
27;2020-09-10;15;14;29;581;416;997;49
27;2020-09-10;12;19;31;506;365;871;59
27;2020-09-10;6;8;14;324;304;629;69
27;2020-09-10;4;7;11;231;218;449;79
27;2020-09-10;3;1;4;165;121;286;89
27;2020-09-10;0;0;0;73;30;103;90
27;2020-09-10;117;132;249;4472;3766;8257;0
28;2020-09-10;6;13;19;410;411;833;09
28;2020-09-10;17;19;39;464;421;901;19
28;2020-09-10;35;32;67;585;412;997;29
28;2020-09-10;23;26;49;632;392;1025;39
28;2020-09-10;20;15;35;450;330;780;49
28;2020-09-10;14;16;30;339;223;563;59
28;2020-09-10;12;11;23;243;220;463;69
28;2020-09-10;5;6;11;125;158;283;79
28;2020-09-10;5;2;7;93;83;176;89
28;2020-09-10;0;0;0;41;19;60;90
28;2020-09-10;137;140;280;3382;2669;6081;0
32;2020-09-10;27;18;45;1248;1193;2456;09
32;2020-09-10;119;86;206;1809;1633;3460;19
32;2020-09-10;156;177;333;2186;1677;3879;29
32;2020-09-10;63;76;140;1921;1355;3293;39
32;2020-09-10;63;63;127;1474;1105;2599;49
32;2020-09-10;60;41;102;1044;844;1905;59
32;2020-09-10;26;28;54;622;562;1192;69
32;2020-09-10;13;13;26;396;312;713;79
32;2020-09-10;6;4;10;235;138;377;89
32;2020-09-10;1;1;2;95;30;125;90
32;2020-09-10;534;507;1045;11031;8849;20000;0
44;2020-09-10;11;15;26;950;1072;2046;09
44;2020-09-10;44;54;98;1306;1315;2631;19
44;2020-09-10;53;47;100;1558;1172;2732;29
44;2020-09-10;38;36;74;1625;1156;2782;39
44;2020-09-10;24;17;41;1091;873;1965;49
44;2020-09-10;34;15;49;948;717;1667;59
44;2020-09-10;11;11;22;693;644;1338;69
44;2020-09-10;11;8;19;407;412;822;79
44;2020-09-10;4;5;9;301;200;503;89
44;2020-09-10;5;2;7;129;45;175;90
44;2020-09-10;235;210;445;9008;7607;16662;0
52;2020-09-10;3;8;12;435;495;958;09
52;2020-09-10;26;33;59;909;919;1848;19
52;2020-09-10;47;31;78;1077;904;1983;29
52;2020-09-10;18;19;37;1038;789;1828;39
52;2020-09-10;24;25;49;824;677;1502;49
52;2020-09-10;17;17;34;602;441;1043;59
52;2020-09-10;11;7;18;350;299;650;69
52;2020-09-10;9;5;14;243;205;448;79
52;2020-09-10;2;2;4;185;105;291;89
52;2020-09-10;3;1;4;126;37;163;90
52;2020-09-10;160;148;309;5790;4871;10715;0
53;2020-09-10;9;7;16;418;461;891;09
53;2020-09-10;23;37;60;508;516;1037;19
53;2020-09-10;29;45;74;669;551;1225;29
53;2020-09-10;27;10;37;695;453;1148;39
53;2020-09-10;12;12;24;468;348;816;49
53;2020-09-10;8;8;16;389;302;692;59
53;2020-09-10;9;8;17;253;237;490;69
53;2020-09-10;1;1;2;142;130;272;79
53;2020-09-10;7;4;11;133;73;206;89
53;2020-09-10;6;6;12;72;28;101;90
53;2020-09-10;131;138;269;3747;3099;6878;0
75;2020-09-10;23;21;44;799;835;1685;09
75;2020-09-10;55;51;106;1021;1050;2099;19
75;2020-09-10;107;96;203;1546;1268;2817;29
75;2020-09-10;56;79;135;1614;1258;2878;39
75;2020-09-10;48;49;97;1309;906;2218;49
75;2020-09-10;39;38;78;1081;763;1846;59
75;2020-09-10;23;19;43;665;626;1294;69
75;2020-09-10;13;27;40;419;421;840;79
75;2020-09-10;21;8;29;375;211;586;89
75;2020-09-10;10;3;13;258;78;337;90
75;2020-09-10;395;391;788;9089;7417;16603;0
76;2020-09-10;14;17;32;719;835;1639;09
76;2020-09-10;73;78;155;1029;1080;2161;19
76;2020-09-10;104;107;213;1549;1168;2727;29
76;2020-09-10;68;42;110;1462;1082;2545;39
76;2020-09-10;72;50;122;1259;952;2214;49
76;2020-09-10;49;50;99;1045;789;1834;59
76;2020-09-10;23;22;45;665;533;1198;69
76;2020-09-10;14;14;28;409;412;821;79
76;2020-09-10;31;8;39;330;208;539;89
76;2020-09-10;26;3;29;235;83;318;90
76;2020-09-10;475;391;873;8709;7148;16009;0
84;2020-09-10;33;38;72;1124;1220;2360;09
84;2020-09-10;66;70;136;1269;1321;2605;19
84;2020-09-10;154;167;321;1871;1557;3429;29
84;2020-09-10;105;78;183;1834;1416;3251;39
84;2020-09-10;82;78;160;1427;1063;2493;49
84;2020-09-10;83;73;156;1213;884;2099;59
84;2020-09-10;40;39;79;674;634;1308;69
84;2020-09-10;30;23;53;469;466;935;79
84;2020-09-10;29;17;46;382;288;670;89
84;2020-09-10;37;8;45;309;84;393;90
84;2020-09-10;659;591;1251;10573;8934;19545;0
93;2020-09-10;20;31;51;738;766;1510;09
93;2020-09-10;57;69;126;973;947;1924;19
93;2020-09-10;152;103;255;1491;1173;2665;29
93;2020-09-10;105;94;199;1635;1150;2788;39
93;2020-09-10;92;70;162;1417;1088;2509;49
93;2020-09-10;92;91;183;1268;941;2210;59
93;2020-09-10;48;50;98;834;706;1540;69
93;2020-09-10;37;26;63;605;538;1143;79
93;2020-09-10;25;14;39;445;294;739;89
93;2020-09-10;21;5;26;269;75;344;90
93;2020-09-10;650;553;1203;9681;7678;17379;0
94;2020-09-10;0;2;2;55;57;116;09
94;2020-09-10;3;2;5;56;45;101;19
94;2020-09-10;7;8;15;153;102;255;29
94;2020-09-10;0;2;2;121;117;238;39
94;2020-09-10;4;3;7;105;72;177;49
94;2020-09-10;6;5;11;113;72;185;59
